API URL,Title,Name,Catalog URL,CDI Theme,Broken
https://catalog.data.gov/api/3/action/package_show?id=sensitivity-of-coastal-environments-and-wildlife-to-spilled-oil-northwest-arctic-alaska-invert-62ab4,"Sensitivity of Coastal Environments and Wildlife to Spilled Oil: Northwest Arctic, Alaska: INVERT (Invertebrate Polygons)",sensitivity-of-coastal-environments-and-wildlife-to-spilled-oil-northwest-arctic-alaska-invert-62ab4,https://catalog.data.gov/dataset/sensitivity-of-coastal-environments-and-wildlife-to-spilled-oil-northwest-arctic-alaska-invert-62ab4,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Arctic Peoples and Ecosystems']",
https://catalog.data.gov/api/3/action/package_show?id=sensitivity-of-coastal-environments-and-wildlife-to-spilled-oil-northwest-arctic-alaska-m-mammaaf8b0,"Sensitivity of Coastal Environments and Wildlife to Spilled Oil: Northwest Arctic, Alaska: M_MAMMAL (Marine Mammal Polygons)",sensitivity-of-coastal-environments-and-wildlife-to-spilled-oil-northwest-arctic-alaska-m-mammaaf8b0,https://catalog.data.gov/dataset/sensitivity-of-coastal-environments-and-wildlife-to-spilled-oil-northwest-arctic-alaska-m-mammaaf8b0,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Arctic Peoples and Ecosystems']",
https://catalog.data.gov/api/3/action/package_show?id=sensitivity-of-coastal-environments-and-wildlife-to-spilled-oil-northwest-arctic-alaska-mgt-man95d37,"Sensitivity of Coastal Environments and Wildlife to Spilled Oil: Northwest Arctic, Alaska: MGT (Management Area Polygons)",sensitivity-of-coastal-environments-and-wildlife-to-spilled-oil-northwest-arctic-alaska-mgt-man95d37,https://catalog.data.gov/dataset/sensitivity-of-coastal-environments-and-wildlife-to-spilled-oil-northwest-arctic-alaska-mgt-man95d37,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Arctic Peoples and Ecosystems']",
https://catalog.data.gov/api/3/action/package_show?id=sensitivity-of-coastal-environments-and-wildlife-to-spilled-oil-northwest-arctic-alaska-nests-nbee30,"Sensitivity of Coastal Environments and Wildlife to Spilled Oil: Northwest Arctic, Alaska: NESTS (Nest Points)",sensitivity-of-coastal-environments-and-wildlife-to-spilled-oil-northwest-arctic-alaska-nests-nbee30,https://catalog.data.gov/dataset/sensitivity-of-coastal-environments-and-wildlife-to-spilled-oil-northwest-arctic-alaska-nests-nbee30,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Arctic Peoples and Ecosystems']",
https://catalog.data.gov/api/3/action/package_show?id=sensitivity-of-coastal-environments-and-wildlife-to-spilled-oil-northwest-arctic-alaska-socecon05888,"Sensitivity of Coastal Environments and Wildlife to Spilled Oil: Northwest Arctic, Alaska: SOCECON (Socioeconomic Resource Points and Lines)",sensitivity-of-coastal-environments-and-wildlife-to-spilled-oil-northwest-arctic-alaska-socecon05888,https://catalog.data.gov/dataset/sensitivity-of-coastal-environments-and-wildlife-to-spilled-oil-northwest-arctic-alaska-socecon05888,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Arctic Peoples and Ecosystems']",
https://catalog.data.gov/api/3/action/package_show?id=social-vulnerability-index-sovi-for-alaska-based-on-2000-census-block-groups,Social Vulnerability Index (SoVI) for Alaska based on 2000 Census Block Groups,social-vulnerability-index-sovi-for-alaska-based-on-2000-census-block-groups,https://catalog.data.gov/dataset/social-vulnerability-index-sovi-for-alaska-based-on-2000-census-block-groups,"['Arctic', 'Arctic Development and Transport', 'Arctic Peoples and Ecosystems']",
https://catalog.data.gov/api/3/action/package_show?id=social-vulnerability-index-sovi-for-coastal-states-based-on-2000-census-block-groups,Social Vulnerability Index (SoVI) for Coastal States based on 2000 Census Block Groups,social-vulnerability-index-sovi-for-coastal-states-based-on-2000-census-block-groups,https://catalog.data.gov/dataset/social-vulnerability-index-sovi-for-coastal-states-based-on-2000-census-block-groups,"['Coastal Flooding', 'Human Health']",
https://catalog.data.gov/api/3/action/package_show?id=social-vulnerability-index-sovi-for-the-u-s-coastal-states-based-on-the-2010-census-tracts,Social Vulnerability Index (SoVI) for the U.S. Coastal States based on the 2010 Census Tracts,social-vulnerability-index-sovi-for-the-u-s-coastal-states-based-on-the-2010-census-tracts,https://catalog.data.gov/dataset/social-vulnerability-index-sovi-for-the-u-s-coastal-states-based-on-the-2010-census-tracts,"['Coastal Flooding', 'Human Health']",
https://catalog.data.gov/api/3/action/package_show?id=time-series-data-for-self-employed-economic-activity-dependent-on-the-ocean-and-great-lake-2014c2d2b,"Time-Series Data for Self-Employed Economic Activity Dependent on the Ocean and Great Lakes Economy for Counties, States, and the Nation between 2005 and 2014",time-series-data-for-self-employed-economic-activity-dependent-on-the-ocean-and-great-lake-2014c2d2b,https://catalog.data.gov/dataset/time-series-data-for-self-employed-economic-activity-dependent-on-the-ocean-and-great-lake-2014c2d2b,Coastal Flooding,
https://catalog.data.gov/api/3/action/package_show?id=tropical-cyclone-storm-segments-occurring-within-the-eastern-pacific-and-north-atlant-1900-201330cc4,"Tropical Cyclone Storm Segments occurring within the Eastern Pacific and North Atlantic Ocean basins, 1900-2013",tropical-cyclone-storm-segments-occurring-within-the-eastern-pacific-and-north-atlant-1900-201330cc4,https://catalog.data.gov/dataset/tropical-cyclone-storm-segments-occurring-within-the-eastern-pacific-and-north-atlant-1900-201330cc4,Coastal Flooding,
https://catalog.data.gov/api/3/action/package_show?id=worldwide-historical-hurricane-tracks-from-1848-through-the-previous-hurricane-season,Worldwide historical hurricane tracks from 1848 through the previous hurricane season,worldwide-historical-hurricane-tracks-from-1848-through-the-previous-hurricane-season,https://catalog.data.gov/dataset/worldwide-historical-hurricane-tracks-from-1848-through-the-previous-hurricane-season,"['Coastal Flooding', 'Energy Infrastructure', 'Food Resilience', 'Food Distribution', 'Food Production', 'Food Safety and Nutrition', 'Food Security']",
https://catalog.data.gov/api/3/action/package_show?id=national-status-and-trends-mussel-watch-program,National Status and Trends: Mussel Watch Program,national-status-and-trends-mussel-watch-program,https://catalog.data.gov/dataset/national-status-and-trends-mussel-watch-program,Human Health,
https://catalog.data.gov/api/3/action/package_show?id=noaa-water-level-predictions-stations-for-the-coastal-united-states-and-other-non-u-s-sitesee8a8,NOAA Water Level Predictions Stations for the Coastal United States and Other Non-U.S. Sites,noaa-water-level-predictions-stations-for-the-coastal-united-states-and-other-non-u-s-sitesee8a8,https://catalog.data.gov/dataset/noaa-water-level-predictions-stations-for-the-coastal-united-states-and-other-non-u-s-sitesee8a8,Coastal Flooding,
https://catalog.data.gov/api/3/action/package_show?id=usgs-land-cover-nlcd-overlay-map-service-from-the-national-map-national-geospatial-data-asset-50f25,USGS Land Cover (NLCD) Overlay Map Service from The National Map - National Geospatial Data Asset (NGDA) National Land Cover Database (NLCD),usgs-land-cover-nlcd-overlay-map-service-from-the-national-map-national-geospatial-data-asset-50f25,https://catalog.data.gov/dataset/usgs-land-cover-nlcd-overlay-map-service-from-the-national-map-national-geospatial-data-asset-50f25,"['Arctic', 'Permafrost and Arctic Landscapes', 'Ecosystem Vulnerability', 'Atmospheric, Earth and Ocean Sciences', 'Water']",
https://catalog.data.gov/api/3/action/package_show?id=usgs-watershed-boundary-dataset-wbd-overlay-map-service-from-the-national-map-national-geospat3d0f9,USGS Watershed Boundary Dataset (WBD) Overlay Map Service from The National Map - National Geospatial Data Asset (NGDA) Watershed Boundary Dataset (WBD),usgs-watershed-boundary-dataset-wbd-overlay-map-service-from-the-national-map-national-geospat3d0f9,https://catalog.data.gov/dataset/usgs-watershed-boundary-dataset-wbd-overlay-map-service-from-the-national-map-national-geospat3d0f9,Water,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=aster-global-digital-elevation-model-v00275cd0,ASTER Global Digital Elevation Model V002,aster-global-digital-elevation-model-v00275cd0,https://catalog.data.gov/dataset/aster-global-digital-elevation-model-v00275cd0,"['Arctic', 'Melting Glaciers, Snow and Ice', 'Permafrost and Arctic Landscapes']",
https://catalog.data.gov/api/3/action/package_show?id=california-ocean-uses-atlas,California Ocean Uses Atlas,california-ocean-uses-atlas,https://catalog.data.gov/dataset/california-ocean-uses-atlas,"['Ecosystem Vulnerability', 'Land Cover and Land Use']",
https://catalog.data.gov/api/3/action/package_show?id=coastal-change-analysis-program-c-cap-regional-land-cover-data-and-change-data6d800,Coastal Change Analysis Program (C-CAP) Regional Land Cover Data and Change Data,coastal-change-analysis-program-c-cap-regional-land-cover-data-and-change-data6d800,https://catalog.data.gov/dataset/coastal-change-analysis-program-c-cap-regional-land-cover-data-and-change-data6d800,Coastal Flooding,
https://catalog.data.gov/api/3/action/package_show?id=coastal-economic-trends-for-coastal-geographies,Coastal Economic Trends for Coastal Geographies,coastal-economic-trends-for-coastal-geographies,https://catalog.data.gov/dataset/coastal-economic-trends-for-coastal-geographies,Coastal Flooding,
https://catalog.data.gov/api/3/action/package_show?id=coastal-elevation-data-from-lidar-for-us-and-territories-from-1996-to-present,Coastal Elevation Data (from Lidar) for US and Territories from 1996 to Present,coastal-elevation-data-from-lidar-for-us-and-territories-from-1996-to-present,https://catalog.data.gov/dataset/coastal-elevation-data-from-lidar-for-us-and-territories-from-1996-to-present,Coastal Flooding,
https://catalog.data.gov/api/3/action/package_show?id=coastal-energy-facilities-in-the-united-states-for-2012f5e64,Coastal Energy Facilities in the United States for 2014.,coastal-energy-facilities-in-the-united-states-for-2012f5e64,https://catalog.data.gov/dataset/coastal-energy-facilities-in-the-united-states-for-2012f5e64,"['Coastal Flooding', 'Energy Infrastructure', 'Energy Conversion', 'Energy Supply', 'Energy Transmission/distribution']",
https://catalog.data.gov/api/3/action/package_show?id=national-fish-habitat-action-plan-nfhap-coastal-spatial-framework-and-coastal-indicator-data,National Fish Habitat Action Plan (NFHAP) - Coastal Spatial Framework and Coastal Indicator Data,national-fish-habitat-action-plan-nfhap-coastal-spatial-framework-and-coastal-indicator-data,https://catalog.data.gov/dataset/national-fish-habitat-action-plan-nfhap-coastal-spatial-framework-and-coastal-indicator-data,"['Ecosystem Vulnerability', 'Biodiversity', 'Land Cover and Land Use', 'Human Health']",
https://catalog.data.gov/api/3/action/package_show?id=usgs-hydrography-nhd-overlay-map-service-from-the-national-map-national-geospatial-data-asset-f9d4c,USGS Hydrography (NHD) Overlay Map Service from The National Map - National Geospatial Data Asset (NGDA) National Hydrography Dataset (NHD),usgs-hydrography-nhd-overlay-map-service-from-the-national-map-national-geospatial-data-asset-f9d4c,https://catalog.data.gov/dataset/usgs-hydrography-nhd-overlay-map-service-from-the-national-map-national-geospatial-data-asset-f9d4c,Water,
https://catalog.data.gov/api/3/action/package_show?id=noaa-nccos-new-england-red-tide-research,NOAA NCCOS: New England Red Tide Research,noaa-nccos-new-england-red-tide-research,https://catalog.data.gov/dataset/noaa-nccos-new-england-red-tide-research,Human Health,
https://catalog.data.gov/api/3/action/package_show?id=noaa-office-for-coastal-management-sea-level-rise-data-coastal-flood-threshold-inundation-exten,NOAA Office for Coastal Management Sea Level Rise Data: Coastal Flood Threshold Inundation Extent,noaa-office-for-coastal-management-sea-level-rise-data-coastal-flood-threshold-inundation-exten,https://catalog.data.gov/dataset/noaa-office-for-coastal-management-sea-level-rise-data-coastal-flood-threshold-inundation-exten,"['Human Health', 'Water']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=groundwater-depletion-in-the-united-states-1900-2008,Groundwater depletion in the United States (1900-2008),groundwater-depletion-in-the-united-states-1900-2008,https://catalog.data.gov/dataset/groundwater-depletion-in-the-united-states-1900-2008,Energy Infrastructure,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=landfire-historical-fire-regimes-aa1df,LANDFIRE Historical Fire Regimes,landfire-historical-fire-regimes-aa1df,https://catalog.data.gov/dataset/landfire-historical-fire-regimes-aa1df,"['Ecosystem Vulnerability', 'Ecosystem Services and Processes', 'Fire Regimes']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=usgs-global-fiducials-library-1999-2009,USGS Global Fiducials Library: 1999-2009,usgs-global-fiducials-library-1999-2009,https://catalog.data.gov/dataset/usgs-global-fiducials-library-1999-2009,"['Arctic', 'Arctic Development and Transport', 'Arctic-Global Teleconnections']",
https://catalog.data.gov/api/3/action/package_show?id=aeo-united-states-oil-and-gas-supply,AEO: United States Oil and Gas Supply,aeo-united-states-oil-and-gas-supply,https://catalog.data.gov/dataset/aeo-united-states-oil-and-gas-supply,"['Arctic', 'Arctic Development and Transport', 'Arctic-Global Teleconnections']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=attributes-for-nhdplus-catchments-version-1-1-for-the-conterminous-united-states-physiographic-,Attributes for NHDPlus Catchments (Version 1.1) for the Conterminous United States: Physiographic Provinces,attributes-for-nhdplus-catchments-version-1-1-for-the-conterminous-united-states-physiographic-,https://catalog.data.gov/dataset/attributes-for-nhdplus-catchments-version-1-1-for-the-conterminous-united-states-physiographic-,Water,
https://catalog.data.gov/api/3/action/package_show?id=bias-corrected-constructed-analogs-v2-daily-climate-projections,Bias Corrected Constructed Analogs V2 Daily Climate Projections,bias-corrected-constructed-analogs-v2-daily-climate-projections,https://catalog.data.gov/dataset/bias-corrected-constructed-analogs-v2-daily-climate-projections,Water,
https://catalog.data.gov/api/3/action/package_show?id=bias-corrected-spatially-downscaled-monthly-climate-predictions,Bias Corrected Spatially Downscaled Monthly Climate Predictions,bias-corrected-spatially-downscaled-monthly-climate-predictions,https://catalog.data.gov/dataset/bias-corrected-spatially-downscaled-monthly-climate-predictions,Water,
https://catalog.data.gov/api/3/action/package_show?id=cig-northern-us-rockies-and-pacific-northwest-statistical-downscaling,CIG Northern US Rockies and Pacific Northwest Statistical Downscaling,cig-northern-us-rockies-and-pacific-northwest-statistical-downscaling,https://catalog.data.gov/dataset/cig-northern-us-rockies-and-pacific-northwest-statistical-downscaling,Water,
https://catalog.data.gov/api/3/action/package_show?id=columbia-river-basin-daily-maca-vic-results,Columbia River Basin Daily MACA-VIC Results,columbia-river-basin-daily-maca-vic-results,https://catalog.data.gov/dataset/columbia-river-basin-daily-maca-vic-results,Water,
https://catalog.data.gov/api/3/action/package_show?id=eighth-degree-conus-statistical-asynchronous-regional-regression-daily-downscaled-climate-proje,Eighth degree-CONUS Statistical Asynchronous Regional Regression Daily Downscaled Climate Projections,eighth-degree-conus-statistical-asynchronous-regional-regression-daily-downscaled-climate-proje,https://catalog.data.gov/dataset/eighth-degree-conus-statistical-asynchronous-regional-regression-daily-downscaled-climate-proje,"['Human Health', 'Water']",
https://catalog.data.gov/api/3/action/package_show?id=website-content-api,USDA ERS GIS Map Services and API User Guide,website-content-api,https://catalog.data.gov/dataset/website-content-api,"['Food Resilience', 'Food Distribution', 'Food Production', 'Food Safety and Nutrition', 'Food Security']",
https://catalog.data.gov/api/3/action/package_show?id=gridded-observed-meteorological-data-1949-2010,Gridded Observed Meteorological Data: 1949-2010,gridded-observed-meteorological-data-1949-2010,https://catalog.data.gov/dataset/gridded-observed-meteorological-data-1949-2010,Water,
https://catalog.data.gov/api/3/action/package_show?id=gridded-observed-meteorological-data-1949-2010,Gridded Observed Meteorological Data: 1949-2010,gridded-observed-meteorological-data-1949-2010,https://catalog.data.gov/dataset/gridded-observed-meteorological-data-1949-2010,"['Human Health', 'Water']",
https://catalog.data.gov/api/3/action/package_show?id=gridded-observed-meteorological-data-1949-2010,Gridded Observed Meteorological Data: 1949-2010,gridded-observed-meteorological-data-1949-2010,https://catalog.data.gov/dataset/gridded-observed-meteorological-data-1949-2010,Water,
https://catalog.data.gov/api/3/action/package_show?id=gridded-observed-meteorological-data-1949-2010,Gridded Observed Meteorological Data: 1949-2010,gridded-observed-meteorological-data-1949-2010,https://catalog.data.gov/dataset/gridded-observed-meteorological-data-1949-2010,"['Food Resilience', 'Food Production']",
https://catalog.data.gov/api/3/action/package_show?id=gridded-observed-meteorological-data-1949-2010,Gridded Observed Meteorological Data: 1949-2010,gridded-observed-meteorological-data-1949-2010,https://catalog.data.gov/dataset/gridded-observed-meteorological-data-1949-2010,Water,
https://catalog.data.gov/api/3/action/package_show?id=gridded-observed-meteorological-data-1949-2010,Gridded Observed Meteorological Data: 1949-2010,gridded-observed-meteorological-data-1949-2010,https://catalog.data.gov/dataset/gridded-observed-meteorological-data-1949-2010,"['Ecosystem Vulnerability', 'Atmospheric, Earth and Ocean Sciences', 'Water']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=usgs-map-service-coastal-vulnerability-to-sea-level-rise,USGS Map service: Coastal Vulnerability to Sea-Level Rise,usgs-map-service-coastal-vulnerability-to-sea-level-rise,https://catalog.data.gov/dataset/usgs-map-service-coastal-vulnerability-to-sea-level-rise,"['Coastal Flooding', 'Ecosystem Vulnerability', 'Atmospheric, Earth and Ocean Sciences', 'Energy Infrastructure', 'Human Health']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=usgs-map-service-national-shoreline-change-historic-shorelines-by-state,USGS Map service: National Shoreline Change - Historic Shorelines by State,usgs-map-service-national-shoreline-change-historic-shorelines-by-state,https://catalog.data.gov/dataset/usgs-map-service-national-shoreline-change-historic-shorelines-by-state,"['Coastal Flooding', 'Ecosystem Vulnerability', 'Atmospheric, Earth and Ocean Sciences', 'Energy Infrastructure']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=usgs-map-service-national-shoreline-change-offshore-baseline,USGS Map service: National Shoreline Change - Offshore Baseline,usgs-map-service-national-shoreline-change-offshore-baseline,https://catalog.data.gov/dataset/usgs-map-service-national-shoreline-change-offshore-baseline,"['Ecosystem Vulnerability', 'Atmospheric, Earth and Ocean Sciences']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=usgs-map-service-national-shoreline-change-short-term-shoreline-change-rates,USGS Map service: National Shoreline Change - Short-Term Shoreline Change Rates,usgs-map-service-national-shoreline-change-short-term-shoreline-change-rates,https://catalog.data.gov/dataset/usgs-map-service-national-shoreline-change-short-term-shoreline-change-rates,"['Coastal Flooding', 'Ecosystem Vulnerability', 'Atmospheric, Earth and Ocean Sciences']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=usgs-map-service-usseabed-us-coastal-offshore-surficial-sediment,USGS Map service: usSEABED - US Coastal Offshore Surficial-Sediment,usgs-map-service-usseabed-us-coastal-offshore-surficial-sediment,https://catalog.data.gov/dataset/usgs-map-service-usseabed-us-coastal-offshore-surficial-sediment,"['Ecosystem Vulnerability', 'Atmospheric, Earth and Ocean Sciences']",
https://catalog.data.gov/api/3/action/package_show?id=fws-critical-habitat-for-threatened-and-endangered-species-dataset,FWS Critical Habitat for Threatened and Endangered Species Dataset,fws-critical-habitat-for-threatened-and-endangered-species-dataset,https://catalog.data.gov/dataset/fws-critical-habitat-for-threatened-and-endangered-species-dataset,"['Ecosystem Vulnerability', 'Ecosystem Services and Processes', 'Biodiversity']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=interferometric-synthetic-aperture-radar-ifsar-alaska,Interferometric Synthetic Aperture Radar (IFSAR) Alaska,interferometric-synthetic-aperture-radar-ifsar-alaska,https://catalog.data.gov/dataset/interferometric-synthetic-aperture-radar-ifsar-alaska,"['Arctic', 'Permafrost and Arctic Landscapes']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=interferometric-synthetic-aperture-radar-ifsar-alaska,,,,,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=interferometric-synthetic-aperture-radar-ifsar-alaska,,,,,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=interferometric-synthetic-aperture-radar-ifsar-alaska,,,,,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=clpx-ground-isa-snow-depth-transects-and-related-measurements,CLPX-Ground: ISA Snow Depth Transects and Related Measurements,clpx-ground-isa-snow-depth-transects-and-related-measurements,https://catalog.data.gov/dataset/clpx-ground-isa-snow-depth-transects-and-related-measurements,"['Arctic', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events', 'Permafrost and Arctic Landscapes']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=measures-arctic-sea-ice-characterization-daily-25km-ease-grid-2-0-v001,MEaSUREs Arctic Sea Ice Characterization Daily 25km EASE-Grid 2.0 V001,measures-arctic-sea-ice-characterization-daily-25km-ease-grid-2-0-v001,https://catalog.data.gov/dataset/measures-arctic-sea-ice-characterization-daily-25km-ease-grid-2-0-v001,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=amsr-e-aqua-daily-l3-global-snow-water-equivalent-ease-grids-v002,AMSR-E/Aqua Daily L3 Global Snow Water Equivalent EASE-Grids V002,amsr-e-aqua-daily-l3-global-snow-water-equivalent-ease-grids-v002,https://catalog.data.gov/dataset/amsr-e-aqua-daily-l3-global-snow-water-equivalent-ease-grids-v002,Energy Infrastructure,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=amsrice03-sea-ice-thickness-data,AMSRIce03 Sea Ice Thickness Data,amsrice03-sea-ice-thickness-data,https://catalog.data.gov/dataset/amsrice03-sea-ice-thickness-data,Energy Infrastructure,
https://catalog.data.gov/api/3/action/package_show?id=clouds-and-the-earths-radiant-energy-system-ceres,Clouds and the Earth's Radiant Energy System (CERES),clouds-and-the-earths-radiant-energy-system-ceres,https://catalog.data.gov/dataset/clouds-and-the-earths-radiant-energy-system-ceres,Water,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=global-annual-average-pm2-5-grids-from-modis-and-misr-aerosol-optical-depth-aod,Global Annual Average PM2.5 Grids from MODIS and MISR Aerosol Optical Depth (AOD),global-annual-average-pm2-5-grids-from-modis-and-misr-aerosol-optical-depth-aod,https://catalog.data.gov/dataset/global-annual-average-pm2-5-grids-from-modis-and-misr-aerosol-optical-depth-aod,Human Health,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=global-drought-proportional-economic-loss-risk-deciles,Global Drought Proportional Economic Loss Risk Deciles,global-drought-proportional-economic-loss-risk-deciles,https://catalog.data.gov/dataset/global-drought-proportional-economic-loss-risk-deciles,"['Food Resilience', 'Food Safety and Nutrition', 'Food Security']",
https://catalog.data.gov/api/3/action/package_show?id=global-forest-ecosystem-structure-and-function-data-for-carbon-balance-research,Global Forest Ecosystem Structure and Function Data For Carbon Balance Research,global-forest-ecosystem-structure-and-function-data-for-carbon-balance-research,https://catalog.data.gov/dataset/global-forest-ecosystem-structure-and-function-data-for-carbon-balance-research,"['Ecosystem Vulnerability', 'Ecosystem Services and Processes']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=global-reservoir-and-dam-database-version-1-grandv1-dams-revision-01,"Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01",global-reservoir-and-dam-database-version-1-grandv1-dams-revision-01,https://catalog.data.gov/dataset/global-reservoir-and-dam-database-version-1-grandv1-dams-revision-01,"['Energy Infrastructure', 'Energy Conversion', 'Energy Resources', 'Energy Supply']",
https://catalog.data.gov/api/3/action/package_show?id=gridded-population-of-the-world-version-3-gpwv3-population-count-grid,"Gridded Population of the World, Version 3 (GPWv3): Population Count Grid",gridded-population-of-the-world-version-3-gpwv3-population-count-grid,https://catalog.data.gov/dataset/gridded-population-of-the-world-version-3-gpwv3-population-count-grid,"['Arctic', 'Coastal Flooding', 'Ecosystem Vulnerability', 'Energy Infrastructure', 'Food Resilience', 'Human Health', 'Transportation', 'Water']",
https://catalog.data.gov/api/3/action/package_show?id=hanpp-collection-human-appropriation-of-net-primary-productivity-hanpp-by-country-and-prod,HANPP Collection: Human Appropriation of Net Primary Productivity (HANPP) by Country and Product,hanpp-collection-human-appropriation-of-net-primary-productivity-hanpp-by-country-and-prod,https://catalog.data.gov/dataset/hanpp-collection-human-appropriation-of-net-primary-productivity-hanpp-by-country-and-prod,"['Food Resilience', 'Food Safety and Nutrition', 'Food Security']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=healthcare-cost-and-utilization-project-hcup-national-inpatient-sample-4a7c2,Healthcare Cost and Utilization Project (HCUP) - National Inpatient Sample,healthcare-cost-and-utilization-project-hcup-national-inpatient-sample-4a7c2,https://catalog.data.gov/dataset/healthcare-cost-and-utilization-project-hcup-national-inpatient-sample-4a7c2,Human Health,
https://catalog.data.gov/api/3/action/package_show?id=ipcc-fourth-assessment-report-ar4-observed-climate-change-impacts-database,IPCC Fourth Assessment Report (AR4) Observed Climate Change Impacts Database,ipcc-fourth-assessment-report-ar4-observed-climate-change-impacts-database,https://catalog.data.gov/dataset/ipcc-fourth-assessment-report-ar4-observed-climate-change-impacts-database,"['Ecosystem Vulnerability', 'Atmospheric, Earth and Ocean Sciences']",
https://catalog.data.gov/api/3/action/package_show?id=ipcc-socio-economic-baseline-dataset,IPCC Socio-Economic Baseline Dataset,ipcc-socio-economic-baseline-dataset,https://catalog.data.gov/dataset/ipcc-socio-economic-baseline-dataset,"['Ecosystem Vulnerability', 'Ecosystem Services and Processes']",
https://catalog.data.gov/api/3/action/package_show?id=islscp-ii-edgar-3-gridded-greenhouse-and-ozone-precursor-gas-emissions,ISLSCP II EDGAR 3 Gridded Greenhouse and Ozone Precursor Gas Emissions,islscp-ii-edgar-3-gridded-greenhouse-and-ozone-precursor-gas-emissions,https://catalog.data.gov/dataset/islscp-ii-edgar-3-gridded-greenhouse-and-ozone-precursor-gas-emissions,Human Health,
https://catalog.data.gov/api/3/action/package_show?id=islscp-ii-global-sea-ice-concentration,ISLSCP II Global Sea Ice Concentration,islscp-ii-global-sea-ice-concentration,https://catalog.data.gov/dataset/islscp-ii-global-sea-ice-concentration,Energy Infrastructure,
https://catalog.data.gov/api/3/action/package_show?id=modis-terraaqua-l3-value-added-aerosol-optical-depth-nrt,MODIS/Terra+Aqua L3 Value-added Aerosol Optical Depth - NRT,modis-terraaqua-l3-value-added-aerosol-optical-depth-nrt,https://catalog.data.gov/dataset/modis-terraaqua-l3-value-added-aerosol-optical-depth-nrt,Human Health,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nacp-cms-forest-biomass-and-productivity-1-degree-and-5-km-conterminous-us-2005,"NACP CMS: Forest Biomass and Productivity, 1-degree and 5-km, Conterminous US, 2005",nacp-cms-forest-biomass-and-productivity-1-degree-and-5-km-conterminous-us-2005,https://catalog.data.gov/dataset/nacp-cms-forest-biomass-and-productivity-1-degree-and-5-km-conterminous-us-2005,"['Ecosystem Vulnerability', 'Carbon Balance']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nacp-forest-age-maps-at-1-km-resolution-for-canada-2004-and-the-u-s-a-2006,NACP Forest Age Maps at 1-km Resolution for Canada (2004) and the U.S.A. (2006),nacp-forest-age-maps-at-1-km-resolution-for-canada-2004-and-the-u-s-a-2006,https://catalog.data.gov/dataset/nacp-forest-age-maps-at-1-km-resolution-for-canada-2004-and-the-u-s-a-2006,"['Ecosystem Vulnerability', 'Land Cover and Land Use']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nacp-integrated-wildland-and-cropland-30-m-fuel-characteristics-map-u-s-a-2010,"NACP Integrated Wildland and Cropland 30-m Fuel Characteristics Map, U.S.A., 2010",nacp-integrated-wildland-and-cropland-30-m-fuel-characteristics-map-u-s-a-2010,https://catalog.data.gov/dataset/nacp-integrated-wildland-and-cropland-30-m-fuel-characteristics-map-u-s-a-2010,"['Ecosystem Vulnerability', 'Land Cover and Land Use']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nacp-north-american-forest-dynamics-project-forest-disturbance-and-regrowth-data,NACP North American Forest Dynamics Project: Forest Disturbance and Regrowth Data,nacp-north-american-forest-dynamics-project-forest-disturbance-and-regrowth-data,https://catalog.data.gov/dataset/nacp-north-american-forest-dynamics-project-forest-disturbance-and-regrowth-data,"['Ecosystem Vulnerability', 'Land Cover and Land Use']",
